week_start,signal_date,entry_date,exit_date,code,name,signal_mode,quantity,entry_price,exit_price,exit_reason,holding_days,gross_cost,buy_fee,sell_fee,sell_tax,net_proceeds,pnl_krw,pnl_pct
2015-01-05,2015-01-02,2015-01-05,2015-01-07,003490,대한항공,fallback,49,26347.0,24899.0,stop_loss_gap_open,2,1291003.0,193.65,183.01,1830.08,1218037.92,-73158.73,-5.666
2015-01-05,2015-01-02,2015-01-05,2015-01-09,007070,GS리테일,fallback,61,20783.0,21168.0,friday_liquidation,4,1267763.0,190.16,193.69,1936.87,1289117.44,21164.28,1.6692
2015-01-05,2015-01-02,2015-01-05,2015-01-06,034220,LG디스플레이,fallback,43,29854.0,31645.24,take_profit,1,1283722.0,192.56,204.11,2041.12,1358500.09,74585.53,5.8092
2015-01-05,2015-01-02,2015-01-05,2015-01-09,009830,한화솔루션,fallback,99,12774.0,13116.0,friday_liquidation,4,1264626.0,189.69,194.77,1947.73,1296341.5,31525.81,2.4925
2015-01-05,2015-01-02,2015-01-05,2015-01-06,009540,HD한국조선해양,fallback,12,100833.0,95383.0,stop_loss_gap_open,1,1209996.0,181.5,171.69,1716.89,1142707.42,-67470.08,-5.5752
2015-01-05,2015-01-02,2015-01-05,2015-01-09,161390,한국타이어앤테크놀로지,fallback,25,51100.0,49900.0,friday_liquidation,4,1277500.0,191.62,187.12,1871.25,1245441.62,-32250.0,-2.5241
2015-01-05,2015-01-02,2015-01-05,2015-01-09,006280,녹십자,fallback,10,132500.0,128500.0,friday_liquidation,4,1325000.0,198.75,192.75,1927.5,1282879.75,-42319.0,-3.1934
2015-01-19,2015-01-16,2015-01-19,2015-01-22,011170,롯데케미칼,fallback,21,138589.0,146904.34,take_profit,3,2910369.0,436.56,462.75,4627.49,3079900.9,169095.35,5.8092
2015-01-19,2015-01-16,2015-01-19,2015-01-22,009830,한화솔루션,fallback,244,12660.0,13419.6,take_profit,3,3089040.0,463.36,491.16,4911.57,3268979.67,179476.31,5.8092
2015-01-19,2015-01-16,2015-01-19,2015-01-23,004000,롯데정밀화학,fallback,102,30000.0,30850.0,friday_liquidation,4,3060000.0,459.0,472.0,4720.05,3141507.95,81048.95,2.6483
2015-01-26,2015-01-23,2015-01-26,2015-01-30,128940,한미약품,fallback,58,79221.0,78741.0,friday_liquidation,4,4594818.0,689.22,685.05,6850.47,4559442.49,-36064.74,-0.7848
2015-01-26,2015-01-23,2015-01-26,2015-01-30,093370,후성,fallback,1581,2944.0,2907.0,friday_liquidation,4,4654464.0,698.17,689.4,6893.95,4588383.65,-66778.52,-1.4345
2015-02-02,2015-01-30,2015-02-02,2015-02-06,011070,LG이노텍,fallback,94,97500.0,97700.0,friday_liquidation,4,9165000.0,1374.75,1377.57,13775.7,9168646.73,2271.98,0.0248
2015-02-09,2015-02-06,2015-02-09,2015-02-13,012330,현대모비스,fallback,7,243000.0,241000.0,friday_liquidation,4,1701000.0,255.15,253.05,2530.5,1684216.45,-17038.7,-1.0015
2015-02-09,2015-02-06,2015-02-09,2015-02-13,008770,호텔신라,fallback,18,101500.0,105500.0,friday_liquidation,4,1827000.0,274.05,284.85,2848.5,1895866.65,68592.6,3.7538
2015-02-09,2015-02-06,2015-02-09,2015-02-09,034230,파라다이스,fallback,76,24400.0,23180.0,stop_loss,0,1854400.0,278.16,264.25,2642.52,1758773.23,-95904.93,-5.171
2015-02-09,2015-02-06,2015-02-09,2015-02-13,032640,LG유플러스,fallback,166,11450.0,11950.0,friday_liquidation,4,1900700.0,285.11,297.56,2975.55,1980426.9,79441.79,4.179
2015-02-09,2015-02-06,2015-02-09,2015-02-10,035720,카카오,fallback,65,29102.0,27557.0,stop_loss_gap_open,1,1891630.0,283.74,268.68,2686.81,1788249.51,-103664.23,-5.4793
2015-02-16,2015-02-13,2015-02-16,2015-02-17,035720,카카오,fallback,161,28100.0,27959.0,extended_liquidation,1,4524100.0,678.62,675.21,6752.1,4493971.69,-30806.92,-0.6808
2015-02-16,2015-02-13,2015-02-16,2015-02-17,114090,GKL,fallback,125,36700.0,37800.0,extended_liquidation,1,4587500.0,688.12,708.75,7087.5,4717203.75,129015.62,2.8119
2015-03-02,2015-02-27,2015-03-02,2015-03-06,011200,HMM,fallback,79,57355.0,59418.0,friday_liquidation,4,4531045.0,679.66,704.1,7041.03,4686276.86,154552.21,3.4105
2015-03-02,2015-02-27,2015-03-02,2015-03-06,000240,한국앤컴퍼니,fallback,195,23850.0,23100.0,friday_liquidation,4,4650750.0,697.61,675.67,6756.75,4497067.58,-154380.04,-3.319
2015-03-09,2015-03-06,2015-03-09,2015-03-13,047810,한국항공우주,fallback,65,46950.0,47200.0,friday_liquidation,4,3051750.0,457.76,460.2,4602.0,3062937.8,10730.04,0.3516
2015-03-09,2015-03-06,2015-03-09,2015-03-13,114090,GKL,fallback,91,33800.0,34700.0,friday_liquidation,4,3075800.0,461.37,473.65,4736.55,3152489.8,76228.43,2.478
2015-03-09,2015-03-06,2015-03-09,2015-03-11,000240,한국앤컴퍼니,fallback,134,23100.0,21945.0,stop_loss,2,3095400.0,464.31,441.09,4410.94,2935777.96,-160086.35,-5.171
2015-03-16,2015-03-13,2015-03-16,2015-03-16,028050,삼성E&A,fallback,129,23376.0,22207.2,stop_loss,0,3015504.0,452.33,429.71,4297.09,2860002.0,-155954.33,-5.171
2015-03-16,2015-03-13,2015-03-16,2015-03-18,011790,SKC,fallback,103,29420.0,31185.2,take_profit,2,3030260.0,454.54,481.81,4818.11,3206775.68,176061.14,5.8092
2015-03-16,2015-03-13,2015-03-16,2015-03-16,003490,대한항공,fallback,114,27127.0,28754.62,take_profit,0,3092478.0,463.87,491.7,4917.04,3272617.94,179676.06,5.8092
